name,position,cost,xmins,ep_gw26,ep_gw27,ep_gw28
Roerslev,DEF,4.3,0,0.0,0.0,0.0
Toney,FWD,7.3,0,0.0,0.0,0.0
Zanka,DEF,4.5,0,0.0,0.0,0.0
Baker-Boaitey,MID,4.5,0,0.0,0.0,0.0
Barco,DEF,4.0,0,0.0,0.0,0.0
Cozier-Duberry,MID,4.5,0,0.0,0.0,0.0
Dahoud,MID,4.9,0,0.0,0.0,0.0
Enciso,MID,5.4,0,0.0,0.0,0.0
Gilmour,MID,5.0,0,0.0,0.0,0.0
Gross,MID,6.5,0,0.0,0.0,0.0
I.Osman,MID,5.0,0,0.0,0.0,0.0
Igor,DEF,4.3,0,0.0,0.0,0.0
Kozlowski,MID,4.5,0,0.0,0.0,0.0
Mazilu,MID,4.5,0,0.0,0.0,0.0
Milner,MID,5.0,0,0.0,0.0,0.0
Moder,MID,4.4,0,0.0,0.0,0.0
O'Mahony,FWD,4.5,0,0.0,0.0,0.0
Offiah,DEF,4.0,0,0.0,0.0,0.0
Peupion,MID,4.4,0,0.0,0.0,0.0
Sarmiento,MID,4.9,0,0.0,0.0,0.0
Steele,GKP,4.1,0,0.0,0.0,0.0
Undav,FWD,5.5,0,0.0,0.0,0.0
Andrey Santos,MID,4.5,0,0.0,0.0,0.0
Ângelo,MID,4.5,0,0.0,0.0,0.0
B.Badiashile,DEF,4.2,0,0.0,0.0,0.0
Bergström,GKP,3.9,0,0.0,0.0,0.0
Bettinelli,GKP,3.9,0,0.0,0.0,0.0
Broja,FWD,5.4,0,0.0,0.0,0.0
Casadei,MID,4.4,0,0.0,0.0,0.0
Chukwuemeka,MID,4.7,0,0.0,0.0,0.0
D.D.Fofana,FWD,5.4,0,0.0,0.0,0.0
Gallagher,MID,5.9,0,0.0,0.0,0.0
Gilchrist,DEF,4.0,0,0.0,0.0,0.0
Kellyman,MID,4.3,0,0.0,0.0,0.0
Lavia,MID,4.5,0,0.0,0.0,0.0
Lukaku,FWD,6.3,0,0.0,0.0,0.0
M.Sarr,DEF,4.5,0,0.0,0.0,0.0
Madueke,MID,6.1,0,0.0,0.0,0.0
Marc Guiu,FWD,4.7,0,0.0,0.0,0.0
N.Jackson,FWD,7.7,0,0.0,0.0,0.0
Petrović,GKP,4.4,0,0.0,0.0,0.0
Renato Veiga,MID,4.4,0,0.0,0.0,0.0
Ahamada,MID,4.5,0,0.0,0.0,0.0
C.Doucouré,MID,4.9,0,0.0,0.0,0.0
Chadi Riad,DEF,4.3,0,0.0,0.0,0.0
Ebiowei,MID,4.5,0,0.0,0.0,0.0
Holding,DEF,4.2,0,0.0,0.0,0.0
Matthews,GKP,3.9,0,0.0,0.0,0.0
Ozoh,MID,4.5,0,0.0,0.0,0.0
Schlupp,MID,4.6,0,0.0,0.0,0.0
J. Ward,DEF,4.3,0,0.0,0.0,0.0
Coleman,DEF,4.3,0,0.0,0.0,0.0
Holgate,DEF,4.0,0,0.0,0.0,0.0
Maupay,FWD,4.9,0,0.0,0.0,0.0
McNeil,MID,5.1,0,0.0,0.0,0.0
L. Harris,MID,4.5,0,0.0,0.0,0.0
Mbabu,DEF,4.0,0,0.0,0.0,0.0
Ream,DEF,4.5,0,0.0,0.0,0.0
Stansfield,FWD,5.0,0,0.0,0.0,0.0
Tete,DEF,4.4,0,0.0,0.0,0.0
H. Wilson,MID,5.2,0,0.0,0.0,0.0
Al-Hamadi,FWD,4.7,0,0.0,0.0,0.0
Baggott,DEF,4.0,0,0.0,0.0,0.0
Burns,MID,4.8,0,0.0,0.0,0.0
H.Clarke,DEF,4.0,0,0.0,0.0,0.0
Edmundson,DEF,4.0,0,0.0,0.0,0.0
Harness,MID,4.9,0,0.0,0.0,0.0
Humphreys,MID,4.5,0,0.0,0.0,0.0
Ladapo,FWD,4.5,0,0.0,0.0,0.0
Ndaba,DEF,4.0,0,0.0,0.0,0.0
Slicker,GKP,3.9,0,0.0,0.0,0.0
Walton,GKP,4.3,0,0.0,0.0,0.0
Cannon,FWD,4.5,0,0.0,0.0,0.0
Choudhury,MID,4.4,0,0.0,0.0,0.0
Golding,MID,4.4,0,0.0,0.0,0.0
Iversen,GKP,3.9,0,0.0,0.0,0.0
Marcal,MID,4.5,0,0.0,0.0,0.0
Souttar,DEF,4.0,0,0.0,0.0,0.0
D. Ward,GKP,3.9,0,0.0,0.0,0.0
Bajcetic,MID,4.5,0,0.0,0.0,0.0
Clark,MID,4.5,0,0.0,0.0,0.0
Doak,MID,4.5,0,0.0,0.0,0.0
Gomez,DEF,4.7,0,0.0,0.0,0.0
McConnell,MID,4.4,0,0.0,0.0,0.0
Morton,MID,4.4,0,0.0,0.0,0.0
N.Phillips,DEF,4.0,0,0.0,0.0,0.0
R.Williams,DEF,4.0,0,0.0,0.0,0.0
Akanji,DEF,5.3,0,0.0,0.0,0.0
Carson,GKP,3.9,0,0.0,0.0,0.0
J.Alvarez,FWD,7.0,0,0.0,0.0,0.0
João Cancelo,DEF,5.3,0,0.0,0.0,0.0
Rodrigo,MID,6.2,0,0.0,0.0,0.0
Stones,DEF,5.3,0,0.0,0.0,0.0
Walker,DEF,5.1,0,0.0,0.0,0.0
Amad,MID,5.5,0,0.0,0.0,0.0
Antony,MID,5.7,0,0.0,0.0,0.0
Hannibal,MID,4.5,0,0.0,0.0,0.0
Heaton,GKP,3.9,0,0.0,0.0,0.0
Mainoo,MID,5.2,0,0.0,0.0,0.0
Malacia,DEF,4.4,0,0.0,0.0,0.0
L. Martinez,DEF,4.4,0,0.0,0.0,0.0
McTominay,MID,4.9,0,0.0,0.0,0.0
Pellistri,MID,5.0,0,0.0,0.0,0.0
A.Murphy,DEF,4.0,0,0.0,0.0,0.0
Almirón,MID,5.4,0,0.0,0.0,0.0
Hayden,MID,4.4,0,0.0,0.0,0.0
Kelly,DEF,4.2,0,0.0,0.0,0.0
J. Lewis,DEF,4.0,0,0.0,0.0,0.0
Odysseas,GKP,4.3,0,0.0,0.0,0.0
Ruddy,GKP,3.9,0,0.0,0.0,0.0
J. White,MID,4.5,0,0.0,0.0,0.0
Bowler,MID,4.5,0,0.0,0.0,0.0
E. Dennis,FWD,4.9,0,0.0,0.0,0.0
Mighten,MID,4.5,0,0.0,0.0,0.0
O.Richards,DEF,4.5,0,0.0,0.0,0.0
L. O'Brien,MID,5.0,0,0.0,0.0,0.0
Omobamidele,DEF,4.2,0,0.0,0.0,0.0
Panzo,DEF,4.0,0,0.0,0.0,0.0
Ui-jo,FWD,4.5,0,0.0,0.0,0.0
Worrall,DEF,4.5,0,0.0,0.0,0.0
Amo-Ameyaw,MID,4.4,0,0.0,0.0,0.0
A. Armstrong,FWD,5.1,0,0.0,0.0,0.0
Bazunu,GKP,4.3,0,0.0,0.0,0.0
Bella-Kotchap,DEF,3.9,0,0.0,0.0,0.0
Charles,MID,4.5,0,0.0,0.0,0.0
S. Edozie,MID,4.9,0,0.0,0.0,0.0
Edwards,DEF,3.9,0,0.0,0.0,0.0
Larios,DEF,3.9,0,0.0,0.0,0.0
Lis,GKP,4.0,0,0.0,0.0,0.0
Lumley,GKP,4.0,0,0.0,0.0,0.0
Mara,FWD,5.0,0,0.0,0.0,0.0
Stewart,FWD,4.4,0,0.0,0.0,0.0
A.Phillips,DEF,4.0,0,0.0,0.0,0.0
Austin,GKP,4.0,0,0.0,0.0,0.0
Bryan,MID,5.0,0,0.0,0.0,0.0
Devine,MID,4.5,0,0.0,0.0,0.0
Dragusin,DEF,4.3,0,0.0,0.0,0.0
E.Royal,DEF,4.5,0,0.0,0.0,0.0
Forster,GKP,4.3,0,0.0,0.0,0.0
Højbjerg,MID,5.0,0,0.0,0.0,0.0
Lo Celso,MID,4.9,0,0.0,0.0,0.0
Scarlett,FWD,4.4,0,0.0,0.0,0.0
Solomon,MID,5.4,0,0.0,0.0,0.0
Veliz,FWD,5.0,0,0.0,0.0,0.0
Whiteman,GKP,3.9,0,0.0,0.0,0.0
Antonio,FWD,5.3,0,0.0,0.0,0.0
Cornet,MID,4.7,0,0.0,0.0,0.0
Earthy,MID,4.5,0,0.0,0.0,0.0
Foderingham,GKP,4.3,0,0.0,0.0,0.0
N.Aguerd,DEF,4.4,0,0.0,0.0,0.0
Zouma,DEF,4.4,0,0.0,0.0,0.0
Chiquinho,MID,4.5,0,0.0,0.0,0.0
Chirewa,MID,4.5,0,0.0,0.0,0.0
Chiwome,FWD,4.5,0,0.0,0.0,0.0
Cundle,MID,4.5,0,0.0,0.0,0.0
Fábio Silva,FWD,5.0,0,0.0,0.0,0.0
N. Fraser,FWD,4.5,0,0.0,0.0,0.0
Gonzalez,MID,4.4,0,0.0,0.0,0.0
H.Bueno,DEF,4.5,0,0.0,0.0,0.0
Hodge,MID,4.5,0,0.0,0.0,0.0
Hoever,DEF,4.0,0,0.0,0.0,0.0
T. King,GKP,4.0,0,0.0,0.0,0.0
Mario Jr.,MID,4.8,0,0.0,0.0,0.0
Mosquera,DEF,3.8,0,0.0,0.0,0.0
Podence,MID,5.5,0,0.0,0.0,0.0
R.Gomes,MID,5.1,0,0.0,0.0,0.0
A.Fatawu,MID,5.1,0,0.0,0.0,0.0
Pivas,DEF,4.0,0,0.0,0.0,0.0
Wiley,DEF,4.0,0,0.0,0.0,0.0
Brereton Díaz,MID,4.8,0,0.0,0.0,0.0
Summerville,MID,5.5,0,0.0,0.0,0.0
J.Araujo,DEF,4.3,0,0.0,0.0,0.0
Moran,MID,5.0,0,0.0,0.0,0.0
Trevitt,MID,4.4,0,0.0,0.0,0.0
H. Armstrong,MID,4.4,0,0.0,0.0,0.0
Alves,MID,4.4,0,0.0,0.0,0.0
O’Reilly,MID,4.9,0,0.0,0.0,0.0
Lankshear,FWD,4.5,0,0.0,0.0,0.0
Metcalfe,MID,4.5,0,0.0,0.0,0.0
Rushworth,GKP,3.9,0,0.0,0.0,0.0
B. Nelson,DEF,4.0,0,0.0,0.0,0.0
Evanilson,FWD,5.6,0,0.0,0.0,0.0
João Félix,MID,5.9,0,0.0,0.0,0.0
Begovic,GKP,4.0,0,0.0,0.0,0.0
Kaboré,DEF,4.5,0,0.0,0.0,0.0
Dixon,DEF,4.0,0,0.0,0.0,0.0
F.Kadıoğlu,DEF,4.4,0,0.0,0.0,0.0
Ogbene,MID,4.8,0,0.0,0.0,0.0
G.Nunes,MID,4.9,0,0.0,0.0,0.0
Meupiyou,DEF,3.9,0,0.0,0.0,0.0
Oulad M'hand,MID,4.5,0,0.0,0.0,0.0
Setford,GKP,4.5,0,0.0,0.0,0.0
Swinkels,DEF,4.0,0,0.0,0.0,0.0
Zych,GKP,4.0,0,0.0,0.0,0.0
Umeh-Chibueze,MID,4.4,0,0.0,0.0,0.0
Agbinone,MID,4.5,0,0.0,0.0,0.0
Rodney,MID,4.5,0,0.0,0.0,0.0
Wheatley,FWD,4.5,0,0.0,0.0,0.0
Meghoma,DEF,4.0,0,0.0,0.0,0.0
Mangala,MID,5.0,0,0.0,0.0,0.0
K. Young,MID,4.5,0,0.0,0.0,0.0
Kacurri,DEF,4.0,0,0.0,0.0,0.0
Kabia,MID,4.5,0,0.0,0.0,0.0
Jaros,GKP,4.0,0,0.0,0.0,0.0
Yogane,MID,4.5,0,0.0,0.0,0.0
Nichols,DEF,4.0,0,0.0,0.0,0.0
Samuels,DEF,4.0,0,0.0,0.0,0.0
Pond,DEF,3.9,0,0.0,0.0,0.0
Kporha,DEF,4.0,0,0.0,0.0,0.0
H. Davies,GKP,4.0,0,0.0,0.0,0.0
Wright,MID,4.5,0,0.0,0.0,0.0
Fitzgerald,MID,4.5,0,0.0,0.0,0.0
Wilson-Esbrand,DEF,4.0,0,0.0,0.0,0.0
Marsh,FWD,4.5,0,0.0,0.0,0.0
Broggio,MID,4.5,0,0.0,0.0,0.0
McConville,DEF,4.0,0,0.0,0.0,0.0
T. Edozie,MID,4.5,0,0.0,0.0,0.0
Olusesi,MID,4.5,0,0.0,0.0,0.0
Hardy,DEF,4.0,0,0.0,0.0,0.0
Slater,DEF,4.0,0,0.0,0.0,0.0
Nyoni,MID,4.5,0,0.0,0.0,0.0
Williams-Barnett,MID,4.5,0,0.0,0.0,0.0
Amissah,DEF,4.0,0,0.0,0.0,0.0
Kukonki,DEF,4.0,0,0.0,0.0,0.0
O'Brien-Whitmarsh,MID,4.5,0,0.0,0.0,0.0
Cartwright,MID,4.5,0,0.0,0.0,0.0
Dorrington,DEF,4.0,0,0.0,0.0,0.0
King,DEF,4.0,0,0.0,0.0,0.0
Orford,MID,4.5,0,0.0,0.0,0.0
Alleyne,DEF,4.0,0,0.0,0.0,0.0
Brits,GKP,4.0,0,0.0,0.0,0.0
Arthur,DEF,4.0,0,0.0,0.0,0.0
Wilson-Brown,DEF,4.0,0,0.0,0.0,0.0
Danns,FWD,4.5,0,0.0,0.0,0.0
Jimoh,MID,4.5,0,0.0,0.0,0.0
Okoduwa,DEF,4.0,0,0.0,0.0,0.0
Yang,MID,4.5,0,0.0,0.0,0.0
Kayi Sanda,DEF,4.0,0,0.0,0.0,0.0
Adu-Adjei,FWD,4.5,0,0.0,0.0,0.0
Sadi,MID,4.5,0,0.0,0.0,0.0
McKenna,GKP,4.0,0,0.0,0.0,0.0
Ajayi,MID,4.5,0,0.0,0.0,0.0
Porter,GKP,4.0,0,0.0,0.0,0.0
Knight,MID,4.5,0,0.0,0.0,0.0
Eyestone,GKP,4.0,0,0.0,0.0,0.0
Cassanova,DEF,4.0,0,0.0,0.0,0.0
Heath,MID,4.5,0,0.0,0.0,0.0
Anselmino,DEF,4.0,0,0.0,0.0,0.0
Fredricson,DEF,4.0,0,0.0,0.0,0.0
