col1,col2,col3,col4,col5,col6,col7,col8,col9
,,,,,,,,
Worrall,,,,,,,,
DF 3.9,,,,,,,,
1,0,0.2,0.1,0.1,1,5,4,3
,,,,,,,,
Kusi-Asare,,,,,,,,
FW 4.5,,,,,,,,
1,0.2,0.1,0.1,0,1,1,1,0
,,,,,,,,
Dennis,,,,,,,,
GK 4.0,,,,,,,,
0,0,0.1,0.2,0.1,0,1,4,4
,,,,,,,,
Areola,,,,,,,,
GK 4.3,,,,,,,,
0,0,0.1,0.1,0.2,0,2,3,4
,,,,,,,,
Kinsky,,,,,,,,
GK 3.9,,,,,,,,
1,0.1,0.1,0.1,0.1,1,1,3,4
,,,,,,,,
Aznou,,,,,,,,
DF 4.4,,,,,,,,
1,0.1,0.1,0.1,0.1,1,3,2,1
,,,,,,,,
Weiss,,,,,,,,
GK 4.4,,,,,,,,
1,0,0.2,0,0.1,1,3,1,2
,,,,,,,,
Benitez,,,,,,,,
GK 4.0,,,,,,,,
0,0,0.1,0.1,0.1,0,1,4,3
,,,,,,,,
Woodman,,,,,,,,
GK 3.9,,,,,,,,
1,0,0.1,0.1,0.1,1,1,2,2
,,,,,,,,
Patterson,,,,,,,,
GK 4.4,,,,,,,,
0,0,0.1,0.1,0.1,0,2,3,2
,,,,,,,,
John,,,,,,,,
GK 4.0,,,,,,,,
0,0,0.1,0.1,0.1,0,2,2,3
,,,,,,,,
Valdimarsson,,,,,,,,
GK 4.0,,,,,,,,
0,0,0,0.1,0.1,0,1,3,3
,,,,,,,,
Lecomte,,,,,,,,
GK 4.0,,,,,,,,
1,0.1,0.1,0.1,0.1,1,2,1,1
,,,,,,,,
Trafford,,,,,,,,
GK 4.8,,,,,,,,
0,0,0,0.1,0.1,0,0,2,3
,,,,,,,,
Steele,,,,,,,,
GK 4.4,,,,,,,,
0,0,0.1,0.1,0.1,0,1,2,2
,,,,,,,,
Ashby,,,,,,,,
DF 3.9,,,,,,,,
0,0,0.1,0,0.1,0,1,0,1
,,,,,,,,
Scarlett,,,,,,,,
FW 4.4,,,,,,,,
1,0.1,0.1,0,0,1,1,0,0
,,,,,,,,
Nunes,,,,,,,,
MD 4.9,,,,,,,,
0,0,0.1,0.1,0,0,1,1,0
,,,,,,,,
Doucour�,,,,,,,,
MD 4.9,,,,,,,,
0,0,0,0,0.2,0,0,0,2
,,,,,,,,
Kone,,,,,,,,
MD 4.4,,,,,,,,
0,0,0,0.1,0.1,0,0,1,1
,,,,,,,,
Obi,,,,,,,,
FW 4.3,,,,,,,,
0,0,0,0.2,0,0,0,1,0
,,,,,,,,
Fabianski,,,,,,,,
GK 4.5,,,,,,,,
1,0,0,0,0.1,1,1,0,1
,,,,,,,,
Jimoh-Aloba,,,,,,,,
MD 4.5,,,,,,,,
1,0.1,0,0,0,1,0,0,0
,,,,,,,,
Peart-Harris,,,,,,,,
MD 4.5,,,,,,,,
0,0,0,0,0.1,0,0,0,1
,,,,,,,,
A.Murphy,,,,,,,,
DF 3.9,,,,,,,,
1,0.1,0,0,0.1,1,0,0,1
,,,,,,,,
Welch,,,,,,,,
DF 3.9,,,,,,,,
1,0.1,0,0,0,1,1,0,0
,,,,,,,,
Fraser,,,,,,,,
FW 4.4,,,,,,,,
0,0,0,0,0.1,0,0,0,1
,,,,,,,,
R.Williams,,,,,,,,
DF 3.9,,,,,,,,
0,0,0,0.1,0.1,0,0,1,1
,,,,,,,,
Hjelde,,,,,,,,
DF 4.0,,,,,,,,
0,0,0.1,0,0,0,1,0,0
,,,,,,,,
Pembele,,,,,,,,
DF 3.9,,,,,,,,
1,0,0,0,0,1,1,0,0
,,,,,,,,
Delcroix,,,,,,,,
DF 3.9,,,,,,,,
0,0,0,0,0,0,0,1,2
,,,,,,,,
Cox,,,,,,,,
GK 4.0,,,,,,,,
0,0,0,0,0,0,1,0,1
,,,,,,,,
Boly,,,,,,,,
DF 3.9,,,,,,,,
2,0.1,0,0,0,2,1,0,0
,,,,,,,,
Meslier,,,,,,,,
GK 4.4,,,,,,,,
1,0.1,0,0,0,1,0,0,0
,,,,,,,,
Akinmboni,,,,,,,,
DF 4.0,,,,,,,,
1,0,0,0,0,1,1,0,0
,,,,,,,,
Cardines,,,,,,,,
MD 4.4,,,,,,,,
0,0,0,0.1,0,0,0,1,0
,,,,,,,,
Slonina,,,,,,,,
GK 4.0,,,,,,,,
0,0,0,0.1,0,0,0,1,0
,,,,,,,,
Hein,,,,,,,,
GK 4.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Setford,,,,,,,,
GK 4.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Kiwior,,,,,,,,
DF 5.4,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Clarke,,,,,,,,
DF 3.9,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Kacurri,,,,,,,,
DF 3.9,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Nichols,,,,,,,,
DF 3.9,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Madueke,,,,,,,,
MD 6.9,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
F�bio Vieira,,,,,,,,
MD 5.4,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Kabia,,,,,,,,
MD 4.5,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Sambi,,,,,,,,
MD 4.5,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Havertz,,,,,,,,
FW 7.3,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
G.Jesus,,,,,,,,
FW 6.4,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Gauci,,,,,,,,
GK 4.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Marschall,,,,,,,,
GK 4.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Alex Moreno,,,,,,,,
DF 4.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Sousa,,,,,,,,
DF 4.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Yasin,,,,,,,,
DF 4.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Bailey,,,,,,,,
MD 5.5,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Iling Jr,,,,,,,,
MD 5.5,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Barrenechea,,,,,,,,
MD 5.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Dobbin,,,,,,,,
MD 5.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Broggio,,,,,,,,
MD 4.5,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Dendoncker,,,,,,,,
MD 4.5,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Young,,,,,,,,
MD 4.4,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Redmond,,,,,,,,
FW 4.5,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Neto,,,,,,,,
GK 4.5,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
McKenna,,,,,,,,
GK 4.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Paulsen,,,,,,,,
GK 4.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Zabarnyi,,,,,,,,
DF 5.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Bevan,,,,,,,,
DF 3.9,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Mepham,,,,,,,,
DF 4.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Philip,,,,,,,,
MD 4.9,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Sinisterra,,,,,,,,
MD 5.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Faivre,,,,,,,,
MD 4.5,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
H.Traor�,,,,,,,,
MD 4.5,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Sadi,,,,,,,,
MD 4.5,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Silcott-Duberry,,,,,,,,
MD 4.4,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Winterburn,,,,,,,,
MD 4.5,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Enes �nal,,,,,,,,
FW 5.4,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Adu-Adjei,,,,,,,,
FW 4.4,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Balcombe,,,,,,,,
GK 4.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Eyestone,,,,,,,,
GK 4.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Roerslev,,,,,,,,
DF 4.5,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Arthur,,,,,,,,
DF 4.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Fredrick,,,,,,,,
DF 4.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Ji-soo,,,,,,,,
DF 3.9,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Meghoma,,,,,,,,
DF 4.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Donovan,,,,,,,,
MD 4.5,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Konak,,,,,,,,
MD 4.4,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Maghoma,,,,,,,,
MD 4.5,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Trevitt,,,,,,,,
MD 4.5,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Morgan,,,,,,,,
FW 4.4,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
McGill,,,,,,,,
GK 4.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Rushworth,,,,,,,,
GK 4.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Scherpen,,,,,,,,
GK 4.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Estupi�an,,,,,,,,
DF 4.5,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Lamptey,,,,,,,,
DF 4.4,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Webster,,,,,,,,
DF 4.4,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Cashin,,,,,,,,
DF 4.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Slater,,,,,,,,
DF 4.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Tasker,,,,,,,,
DF 3.9,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Enciso,,,,,,,,
MD 5.4,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
O'Riley,,,,,,,,
MD 5.5,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Sima,,,,,,,,
MD 5.4,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Sarmiento,,,,,,,,
MD 4.9,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Yalcouye,,,,,,,,
MD 5.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Knight,,,,,,,,
MD 4.5,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Mazilu,,,,,,,,
MD 4.5,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Moran,,,,,,,,
MD 4.5,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Ferguson,,,,,,,,
FW 5.5,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Green,,,,,,,,
GK 4.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Hladk�,,,,,,,,
GK 4.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Dodgson,,,,,,,,
DF 4.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Jordan,,,,,,,,
DF 4.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Sambo,,,,,,,,
DF 4.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Benson,,,,,,,,
MD 5.4,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Boateng,,,,,,,,
MD 4.8,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Churlinov,,,,,,,,
MD 4.9,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Koleosho,,,,,,,,
MD 5.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
A.Ramsey,,,,,,,,
MD 4.4,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Adewumi,,,,,,,,
MD 4.5,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Banel,,,,,,,,
MD 4.5,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Tr�sor,,,,,,,,
MD 4.4,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Amdouni,,,,,,,,
FW 4.9,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Obafemi,,,,,,,,
FW 4.4,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Penders,,,,,,,,
GK 4.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Colwill,,,,,,,,
DF 4.8,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
M.Sarr,,,,,,,,
DF 4.5,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Anselmino,,,,,,,,
DF 4.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Nkunku,,,,,,,,
MD 5.9,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Mudryk,,,,,,,,
MD 5.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
D.Essugo,,,,,,,,
MD 4.4,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Paez,,,,,,,,
MD 4.5,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Delap,,,,,,,,
FW 6.2,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
N.Jackson,,,,,,,,
FW 6.5,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Matthews,,,,,,,,
GK 4.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Holding,,,,,,,,
DF 4.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Kporha,,,,,,,,
DF 4.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Esse,,,,,,,,
MD 4.8,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Agbinone,,,,,,,,
MD 4.5,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Ahamada,,,,,,,,
MD 4.4,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Ebiowei,,,,,,,,
MD 4.5,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
J.Rak-Sakyi,,,,,,,,
MD 4.4,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
M.Fran�a,,,,,,,,
MD 4.5,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Ozoh,,,,,,,,
MD 4.5,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Rodney,,,,,,,,
MD 4.5,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Umeh,,,,,,,,
MD 4.5,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
�douard,,,,,,,,
FW 5.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Marsh,,,,,,,,
FW 4.5,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Tyrer,,,,,,,,
GK 4.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Dixon,,,,,,,,
DF 3.9,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Armstrong,,,,,,,,
MD 4.5,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Bates,,,,,,,,
MD 4.5,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Ebere,,,,,,,,
MD 4.5,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Heath,,,,,,,,
MD 4.5,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Metcalfe,,,,,,,,
MD 4.5,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Y.Chermiti,,,,,,,,
FW 4.9,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Sherif,,,,,,,,
FW 4.4,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Benda,,,,,,,,
GK 4.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Amissah,,,,,,,,
DF 3.9,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Andreas,,,,,,,,
MD 5.3,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Godo,,,,,,,,
MD 4.5,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Harris,,,,,,,,
MD 4.5,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Cairns,,,,,,,,
GK 4.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Schmidt,,,,,,,,
DF 4.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
James,,,,,,,,
MD 5.3,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Greenwood,,,,,,,,
MD 4.9,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Ramazani,,,,,,,,
MD 4.9,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Crew,,,,,,,,
MD 4.5,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Gelhardt,,,,,,,,
MD 4.5,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Gyabi,,,,,,,,
MD 4.5,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Bamford,,,,,,,,
FW 4.9,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Mateo Joseph,,,,,,,,
FW 5.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
A.Becker,,,,,,,,
GK 5.5,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
P�csi,,,,,,,,
GK 3.9,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Tsimikas,,,,,,,,
DF 4.8,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Nallo,,,,,,,,
DF 3.9,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Ramsay,,,,,,,,
DF 3.9,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Luis D�az,,,,,,,,
MD 8.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
McConnell,,,,,,,,
MD 4.4,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Morton,,,,,,,,
MD 4.5,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Nyoni,,,,,,,,
MD 4.4,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Darwin,,,,,,,,
FW 6.5,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Danns,,,,,,,,
FW 4.4,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Ederson M.,,,,,,,,
GK 5.3,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Ortega Moreno,,,,,,,,
GK 4.8,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Bettinelli,,,,,,,,
GK 4.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Akanji,,,,,,,,
DF 5.4,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Vitor Reis,,,,,,,,
DF 5.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
G�ndo?an,,,,,,,,
MD 6.3,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Echeverri,,,,,,,,
MD 5.4,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Nypan,,,,,,,,
MD 5.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Phillips,,,,,,,,
MD 4.9,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Onana,,,,,,,,
GK 4.9,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Harrison,,,,,,,,
GK 4.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Heaton,,,,,,,,
GK 4.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Mee,,,,,,,,
GK 4.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Martinez,,,,,,,,
DF 4.9,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
D.Leon,,,,,,,,
DF 4.3,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Amass,,,,,,,,
DF 4.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Fredricson,,,,,,,,
DF 3.9,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Rashford,,,,,,,,
MD 7.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Antony,,,,,,,,
MD 5.9,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Collyer,,,,,,,,
MD 4.5,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Fitzgerald,,,,,,,,
MD 4.4,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
J.Fletcher,,,,,,,,
MD 4.4,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Moorhouse,,,,,,,,
MD 4.5,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
H�jlund,,,,,,,,
FW 6.3,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Wheatley,,,,,,,,
FW 4.5,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Gillespie,,,,,,,,
GK 4.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Odysseas,,,,,,,,
GK 4.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Livramento,,,,,,,,
DF 5.1,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Lascelles,,,,,,,,
DF 4.4,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Pivas,,,,,,,,
DF 3.9,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Targett,,,,,,,,
DF 4.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Anto�ito C.,,,,,,,,
MD 4.9,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Hayden,,,,,,,,
MD 4.5,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Kuol,,,,,,,,
MD 4.4,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
White,,,,,,,,
MD 4.5,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Neave,,,,,,,,
FW 4.4,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
C.Miguel,,,,,,,,
GK 4.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Turner,,,,,,,,
GK 4.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Aina,,,,,,,,
DF 4.8,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
David Carmo,,,,,,,,
DF 4.5,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
O.Richards,,,,,,,,
DF 4.5,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Abbott,,,,,,,,
DF 3.9,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Jota,,,,,,,,
MD 5.4,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
O'Brien,,,,,,,,
MD 5.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Da Silva Moreira,,,,,,,,
MD 4.5,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Stamenic,,,,,,,,
MD 4.5,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Moore,,,,,,,,
GK 4.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Nna Noukeu,,,,,,,,
GK 4.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Alese,,,,,,,,
DF 4.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Anderson,,,,,,,,
DF 3.9,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Cirkin,,,,,,,,
DF 4.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Huggins,,,,,,,,
DF 4.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Johnson,,,,,,,,
DF 3.9,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Seelt,,,,,,,,
DF 4.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Diarra,,,,,,,,
MD 5.4,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Roberts,,,,,,,,
MD 5.4,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Aleksi?,,,,,,,,
MD 4.9,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Ba,,,,,,,,
MD 4.4,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Browne,,,,,,,,
MD 4.5,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Ekwah,,,,,,,,
MD 4.5,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
H.Jones,,,,,,,,
MD 4.4,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Triantis,,,,,,,,
MD 4.4,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Abdullahi,,,,,,,,
FW 4.4,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Lu�s Hemir,,,,,,,,
FW 4.4,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Rusyn,,,,,,,,
FW 4.4,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Austin,,,,,,,,
GK 4.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Phillips,,,,,,,,
DF 4.0,,,,,,,,
0,0,0,0,0,0,0,0,0
,,,,,,,,
Takai,,,,,,,,
DF 4.0,,,,,,,,
